1411,467,895,763,0,0,0,0,0,0,0,0,0,0,0
188,1192,843,447,315,1036,0,0,0,0,0,0,0,0,0
731,666,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,737,1071,602,1620,794,299,1022,1139,723,1294,24,0,0,0
546,829,39,578,1119,995,46,-1,0,0,0,0,0,0,0
1622,53,1292,1203,67,0,0,0,0,0,0,0,0,0,0
839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,1104,1035,0,0,0,0,0,0,0,0,0,0,0,0
6,410,341,338,900,1092,488,637,0,0,0,0,0,0,0
261,499,901,1581,1580,1271,519,1349,0,0,0,0,0,0,0
982,1368,1407,1408,75,0,0,0,0,0,0,0,0,0,0
1357,1557,353,1565,807,1440,0,0,0,0,0,0,0,0,0
86,790,691,378,1080,0,0,0,0,0,0,0,0,0,0
800,1287,254,1312,392,1405,0,0,0,0,0,0,0,0,0
1017,660,661,179,0,0,0,0,0,0,0,0,0,0,0
559,1243,893,614,183,157,0,0,0,0,0,0,0,0,0
1096,501,994,1307,113,0,0,0,0,0,0,0,0,0,0
1280,935,628,29,0,0,0,0,0,0,0,0,0,0,0
1358,435,1199,935,0,0,0,0,0,0,0,0,0,0,0
1246,988,1555,1125,1176,916,1592,0,0,0,0,0,0,0,0
675,852,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,708,235,724,1144,91,1382,371,0,0,0,0,0,0,0
1171,606,162,1184,1356,1631,327,1403,1546,0,0,0,0,0,0
1108,1238,715,929,1472,0,0,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,872,0,0,0,0,0,0,0,0,0,0,0,0,0
249,814,1505,1557,1079,1272,0,0,0,0,0,0,0,0,0
955,198,1152,1112,188,876,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,1328,749,0,0,0,0,0,0,0,0,0,0,0,0
1258,1349,1374,541,601,67,1515,216,0,0,0,0,0,0,0
-1,888,1113,0,0,0,0,0,0,0,0,0,0,0,0
1626,1229,977,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,1049,840,675,885,0,0,0,0,0,0,0,0,0,0
821,982,584,0,0,0,0,0,0,0,0,0,0,0,0
794,401,870,738,0,0,0,0,0,0,0,0,0,0,0
602,1301,1076,0,0,0,0,0,0,0,0,0,0,0,0
12,800,223,519,0,0,0,0,0,0,0,0,0,0,0
157,707,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,55,947,935,1183,1620,559,0,0,0,0,0,0,0,0
226,177,86,1357,0,0,0,0,0,0,0,0,0,0,0
624,1032,1562,0,0,0,0,0,0,0,0,0,0,0,0
38,323,0,0,0,0,0,0,0,0,0,0,0,0,0
827,1635,496,210,682,495,559,873,199,466,0,0,0,0,0
658,755,0,0,0,0,0,0,0,0,0,0,0,0,0
476,323,974,429,1139,987,593,0,0,0,0,0,0,0,0
618,1194,1392,1076,0,0,0,0,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,785,1633,0,0,0,0,0,0,0,0,0,0,0,0
959,782,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,395,0,0,0,0,0,0,0,0,0,0,0,0,0
86,29,1546,0,0,0,0,0,0,0,0,0,0,0,0
1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,1565,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,800,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,1000,728,177,865,0,0,0,0,0,0,0,0,0,0
348,447,164,0,0,0,0,0,0,0,0,0,0,0,0
935,654,435,821,792,1258,0,0,0,0,0,0,0,0,0
1312,1301,442,769,0,0,0,0,0,0,0,0,0,0,0
1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,1460,726,0,0,0,0,0,0,0,0,0,0,0,0
109,175,1307,0,0,0,0,0,0,0,0,0,0,0,0
628,46,388,1224,1152,1021,624,888,0,0,0,0,0,0,0
389,541,1049,0,0,0,0,0,0,0,0,0,0,0,0
137,893,0,0,0,0,0,0,0,0,0,0,0,0,0
360,240,299,1515,253,0,0,0,0,0,0,0,0,0,0
1272,1580,1368,570,997,1184,1123,1332,0,0,0,0,0,0,0
175,660,840,1032,253,1229,1369,0,0,0,0,0,0,0,0
1070,1021,591,157,1546,0,0,0,0,0,0,0,0,0,0
84,829,327,0,0,0,0,0,0,0,0,0,0,0,0
179,1312,313,64,737,407,248,1170,0,0,0,0,0,0,0
283,995,315,785,0,0,0,0,0,0,0,0,0,0,0
800,982,728,0,0,0,0,0,0,0,0,0,0,0,0
1536,1108,113,373,133,821,0,0,0,0,0,0,0,0,0
738,371,200,1035,0,0,0,0,0,0,0,0,0,0,0
761,1611,639,1608,108,764,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,1132,659,1087,766,413,0,0,0,0,0,0,0,0,0
1358,1609,559,1356,498,541,389,86,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,879,435,0,0,0,0,0,0,0,0,0,0,0,0
707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,628,895,172,0,0,0,0,0,0,0,0,0,0,0
1493,1143,543,963,1626,683,567,325,0,0,0,0,0,0,0
483,442,1581,1271,35,341,0,0,0,0,0,0,0,0,0
1294,38,0,0,0,0,0,0,0,0,0,0,0,0,0
874,796,1158,1031,1224,794,0,0,0,0,0,0,0,0,0
446,1605,888,143,812,0,0,0,0,0,0,0,0,0,0
1333,763,0,0,0,0,0,0,0,0,0,0,0,0,0
995,901,315,1530,431,1292,249,484,1312,442,0,0,0,0,0
614,177,1357,1440,1527,0,0,0,0,0,0,0,0,0,0
53,1022,0,0,0,0,0,0,0,0,0,0,0,0,0
580,378,133,1508,670,0,0,0,0,0,0,0,0,0,0
203,883,113,1108,1238,689,1019,0,0,0,0,0,0,0,0
1258,1621,1592,0,0,0,0,0,0,0,0,0,0,0,0
935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,1572,794,358,1307,0,0,0,0,0,0,0,0,0,0
754,1618,6,1245,403,0,0,0,0,0,0,0,0,0,0
641,1622,697,1496,485,0,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,82,1403,0,0,0,0,0,0,0,0,0,0,0,0
38,809,769,1032,929,0,0,0,0,0,0,0,0,0,0
1349,-1,602,592,435,0,0,0,0,0,0,0,0,0,0
198,1035,429,1031,0,0,0,0,0,0,0,0,0,0,0
667,1581,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,974,501,1093,254,565,1628,0,0,0,0,0,0,0,0
843,1451,737,407,46,633,0,0,0,0,0,0,0,0,0
12,441,389,1036,0,0,0,0,0,0,0,0,0,0,0
91,388,39,1075,0,0,0,0,0,0,0,0,0,0,0
1526,1013,776,1385,467,216,0,0,0,0,0,0,0,0,0
932,760,1272,1271,0,0,0,0,0,0,0,0,0,0,0
343,900,179,1301,447,963,0,0,0,0,0,0,0,0,0
873,1557,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,190,467,453,374,341,556,1302,1326,666,1282,0,0,0,0
1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,1530,1013,179,399,467,0,0,0,0,0,0,0,0,0
1401,1350,0,0,0,0,0,0,0,0,0,0,0,0,0
127,-1,588,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,846,1373,883,0,0,0,0,0,0,0,0,0,0,0
1584,655,934,607,0,0,0,0,0,0,0,0,0,0,0
1109,599,477,443,0,0,0,0,0,0,0,0,0,0,0
1606,799,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,740,681,274,0,0,0,0,0,0,0,0,0,0,0
1235,1593,233,0,0,0,0,0,0,0,0,0,0,0,0
943,845,188,321,0,0,0,0,0,0,0,0,0,0,0
682,387,497,859,1507,0,0,0,0,0,0,0,0,0,0
1405,480,0,0,0,0,0,0,0,0,0,0,0,0,0
572,509,1505,0,0,0,0,0,0,0,0,0,0,0,0
1321,1242,1315,1258,873,1557,1110,270,0,0,0,0,0,0,0
800,627,378,0,0,0,0,0,0,0,0,0,0,0,0
1111,974,1024,0,0,0,0,0,0,0,0,0,0,0,0
1086,1331,1086,0,0,0,0,0,0,0,0,0,0,0,0
1587,57,326,1312,0,0,0,0,0,0,0,0,0,0,0
